item_id,real_value,is_anomaly
x,18.68576359710636,False
x,18.40467077730276,False
x,18.376714444116782,False
x,18.15015917597145,False
x,17.926117102233064,False
x,18.091866544453772,False
x,18.11253061208523,False
x,18.121326681225543,False
x,18.135750963306705,False
x,18.133925682365533,False
x,17.891058487617855,False
x,17.959411642133045,False
x,18.15659397568595,False
x,18.170636508971807,False
x,18.15141116601538,False
x,18.15180893971347,False
x,17.89754999768278,False
x,17.692998390014733,False
x,17.835942080859994,False
x,17.850995073293863,False
x,17.885240557633445,False
x,18.053610115973605,False
x,17.825769962220004,False
x,17.75071363538223,False
x,17.96793328481311,False
x,17.882201746415042,False
x,17.896011696042372,False
x,17.947261649866448,False
x,18.110014390752188,False
x,18.137732086427476,False
x,17.886297578026785,False
x,18.110850445541526,False
x,18.02052394432349,False
x,17.85109211298296,False
x,18.105538635403505,False
x,18.308268434192655,False
x,18.086490278595644,False
x,18.141304081772525,False
x,18.27403118487256,False
x,18.060402360047508,False
x,18.13249590492789,False
x,18.281034289958992,False
x,18.326930101193515,False
x,18.10987777845591,False
x,18.24556441401917,False
x,17.989041375792638,False
x,18.051152563590204,False
x,18.207579874722967,False
x,18.25269914587656,False
x,18.022212523941143,False
x,18.099786140438816,False
x,18.25395803553141,False
x,18.04924088171484,False
x,18.074174295044344,False
x,18.243335572609467,False
x,18.33434731647617,False
x,18.065288486448424,False
x,18.096130281435844,False
x,18.22353075136278,False
x,17.976341417765095,False
x,18.00883600342062,False
x,18.163361470187784,False
x,17.92114328400302,False
x,17.78049088717472,False
x,17.942935282222653,False
x,17.817728354405673,False
x,17.65205743420863,False
x,17.841678417381043,False
x,18.06198530884765,False
x,17.915879771141462,False
x,17.94614253297481,False
x,17.882477552797475,False
x,17.91311298264788,False
x,17.93982337964209,False
x,18.26992177660707,False
x,18.231058894583615,False
x,18.067769141400003,False
x,18.065404399911927,False
x,18.172163014503216,False
x,18.12424098785201,False
x,18.082057790484505,False
x,18.408200351169047,False
x,18.186926267791954,False
x,18.048467324046378,False
x,18.04214184977978,False
x,18.04498066130867,False
x,17.845559559809047,False
x,17.804617580189706,False
x,17.99326500600413,False
x,17.98117012159768,False
x,17.83963737892928,False
x,17.79010458246617,False
x,17.805011481202957,False
x,17.797183405218274,False
x,17.772132876557567,False
x,18.03177418281216,False
x,17.998467757775952,False
x,17.772296286052384,False
x,17.755077394465864,False
x,17.616461006050397,False
x,17.395024804073433,False
x,17.562258641942115,False
x,17.69505531982842,False
x,17.374111148581054,False
x,17.208445792586364,False
x,17.40208430791495,False
x,17.361164807673134,False
x,17.37239074172591,False
x,17.634062937327162,False
x,17.608927610222533,False
x,17.391620001880792,False
x,17.713778237568818,False
x,17.74453429932632,False
x,17.78728286416691,False
x,17.74869320673599,False
x,17.743753530451603,False
x,17.8009187210309,False
x,17.84529051949667,False
x,17.84993346799777,False
x,17.93297090864185,False
x,17.870365441620514,False
x,17.937684722824166,False
x,18.025426273681653,False
x,17.95103538093215,False
x,18.009461375251913,False
x,18.254319397089283,False
x,18.052956344453467,False
x,18.07816689957396,False
x,18.24135569587001,False
x,18.252274619493537,False
x,18.054176685314392,False
x,18.009727789260765,False
x,18.19398581614709,False
x,17.93214549260742,False
x,18.172652263688057,False
x,18.343747791533303,False
x,18.05057771471632,False
x,18.007123831584966,False
x,17.980045128908348,False
x,17.847406563396216,False
x,18.061636188534955,False
x,18.19892682784005,False
x,17.963404869853328,False
x,17.77164313772292,False
x,17.932209191596,False
x,17.85217966971884,False
x,17.647154259091696,False
x,17.785742203304714,False
x,17.993539521491606,False
x,17.809029235927227,False
x,17.626418524533886,False
x,17.852167829096224,False
x,17.808270189698504,False
x,17.710729633354276,False
x,17.953739894872957,False
x,18.132553461037073,False
x,17.976380233640736,False
x,17.929599091040796,False
x,18.195473149693907,False
x,18.076210882134216,False
x,17.9984173683594,False
x,18.17281309139297,False
x,18.33537148581879,False
x,18.169974903054747,False
x,18.248676316599735,False
x,18.236165585965946,False
x,18.192749494896997,False
x,18.212776127506444,False
x,18.412707711187107,False
x,18.2329791230738,False
x,18.19402067031066,False
x,18.33767764738446,False
x,18.24226911532893,False
x,18.14273857765377,False
x,18.263967946544295,False
x,18.32853686477973,False
x,18.155842763854142,False
x,18.09462834742204,False
x,18.17791359538229,False
x,18.091206763595093,False
x,18.04056851592133,False
x,18.012636264603156,False
x,17.978123965632154,False
x,17.827530965495534,False
x,17.821753320336192,False
x,17.78762521840953,False
x,17.707241590694377,False
x,17.67964942342426,False
x,17.690226615995833,False
x,17.72044700086403,False
x,17.630667260426392,False
x,17.616362052275676,False
x,17.639930856105543,False
x,17.560415288471685,False
x,17.6219472650607,False
x,17.595997828380824,False
x,17.51487371661601,False
x,17.502220853997205,False
x,17.558450234767307,False
x,17.466604750819442,False
x,17.437819529536764,False
x,17.514117786340606,False
x,17.490504735973595,False
x,17.43816548938251,False
x,17.3785521387934,False
x,17.386252015555776,False
x,17.408770698603224,False
x,17.41341792041173,False
x,17.41635194657135,False
x,17.383046500834755,False
x,17.414349946563323,False
x,17.39626927131576,False
x,17.366739114621534,False
x,17.37656144524456,False
x,17.33736595746101,False
x,17.346163317496266,False
x,17.327827579212663,False
x,17.36223006308595,False
x,17.360236965801697,False
x,17.321597809226606,False
x,17.324179866201938,False
x,17.342210018492096,False
x,17.28929988473919,False
x,17.287059825897526,False
x,17.295917947022524,False
x,17.305584791574883,False
x,17.26916410473631,False
x,17.273709212303164,False
x,17.26137017069729,False
x,17.240795931548686,False
x,17.23132677197766,False
x,17.258649231231132,False
x,17.247531064649607,False
x,17.156428869109394,False
x,17.148415215847706,False
x,17.166295223701468,False
x,17.138126738608033,False
x,17.178083053165057,False
x,17.15951673433578,False
x,17.171277098896535,False
x,17.16085708391314,False
x,17.162119668198358,False
x,17.139793951688645,False
x,17.14911853102563,False
x,17.173713818906304,False
x,17.19957529667532,False
x,17.210730053451545,False
x,17.185488917474895,False
x,17.197902430365115,False
x,17.24993755991218,False
x,17.21135636006884,False
x,17.22949895376023,False
x,17.269748746606368,False
x,17.304200685110203,False
x,17.273322166387228,False
x,17.274706361879158,False
x,17.298736460341225,False
x,17.2657775086138,False
x,17.316016691694525,False
x,17.354167133248204,False
x,17.369877636346185,False
x,17.381048418025195,False
x,17.37739238096774,False
x,17.418115754204884,False
x,17.42261327671318,False
x,17.418122742843043,False
x,17.45047087869253,False
x,17.458607345028643,False
x,17.450059216745355,False
x,17.458293791097425,False
x,17.44214652037123,False
x,17.465324672682023,False
x,17.550633242673726,False
x,17.552271388361223,False
x,17.520342170178786,False
x,17.60068969734905,False
x,17.591198726104786,False
x,17.59513782526454,False
x,17.535447199033094,False
x,17.58714273418191,False
x,17.563509563659178,False
x,17.58982930913431,False
x,17.61238565070331,False
x,17.61632452729497,False
x,17.585275565925397,False
x,17.528300359471373,False
x,17.535814970552074,False
x,17.524119862956564,False
x,17.503250186919615,False
x,17.50834993417741,False
x,17.492288441194752,False
x,17.498736639508532,False
x,17.48575126015688,False
x,17.47254375784714,False
x,17.47784969218747,False
x,17.448881297363197,False
x,17.446328129726506,False
x,17.43052285713398,False
x,17.36934943774484,False
x,17.359216891712013,False
x,17.313832497444515,False
x,17.245221831644244,False
x,17.181564774891065,False
x,17.206319332500005,False
x,17.219571971619267,False
x,17.17418766637901,False
x,17.112152151733497,False
x,17.115836454938925,False
x,17.086186779178075,False
x,17.133627123959645,False
x,17.139571695189694,False
x,17.11163757429953,False
x,17.028807121983125,False
x,16.998108393766707,False
x,16.930256729681542,False
x,16.866712693006637,False
x,16.87572808074705,False
x,16.833384500810805,False
x,16.64916604653164,False
x,16.605924715930325,False
x,16.583587781988665,False
x,16.48402114376861,False
x,16.391976861998938,False
x,16.413335030489208,False
x,16.36469014718141,False
x,16.179534414143628,False
x,16.213532892412182,False
x,16.174077356067283,False
x,15.973137984055736,False
x,15.938341065005773,False
x,15.838200690752291,True
x,15.662688744212302,True
x,15.473996181588358,True
x,15.42830624584104,True
x,15.291855756578224,True
x,15.12006594981969,True
x,15.07411280504408,True
x,14.96488537612383,True
x,14.877840240833338,True
x,14.730422486156916,True
x,14.754544994891727,True
x,14.496211320704631,True
x,14.343533614256156,True
x,14.48442602851732,True
x,14.280880784744358,True
x,14.172796554583554,True
x,14.002132586273111,True
x,14.010044036265908,True
x,13.783796624308572,True
x,13.602351635565816,True
x,13.629375675518482,True
x,13.466156520934373,True
x,12.855993408095005,True
x,12.820496289820442,True
x,12.699906937741815,True
x,12.15360510457473,True
x,12.079578377741084,True
x,12.099171002566688,True
x,12.013334278487266,True
x,11.417038080883431,True
x,11.335245775185976,True
x,11.194146906760562,True
x,10.682792767225756,True
x,10.522756870553238,True
x,10.486693939669406,True
x,10.406290814989193,True
x,10.332106509944795,True
x,10.289391953509014,True
x,9.64839081821142,True
x,9.553811797443265,True
x,9.446557968842209,True
x,9.51176930762496,True
x,9.256432268002404,True
x,9.269723500429212,True
x,9.322780796206056,True
x,8.788912570350476,True
x,8.647029260676781,True
x,9.098627562919567,True
x,8.665138123477956,True
x,8.478889647867698,True
x,8.904993848802084,True
x,8.934286391798858,True
x,8.435908832525204,True
x,8.207070460868769,True
x,8.604841705147773,True
x,8.499546253208262,False
x,8.322658680047972,False
x,8.745527446154217,False
x,8.5394003234604,False
x,8.38958522107009,False
x,8.262836653091293,False
x,8.257977724511509,False
x,8.183255205301531,False
x,8.550896070554138,False
x,8.537328453067856,False
x,8.549948998799369,False
x,8.380205282788335,False
x,8.404672794326085,False
x,8.336394022068005,False
x,8.180241159652294,False
x,8.535791456232904,False
x,8.612712836930292,False
x,8.528983075972153,False
x,8.902341515950983,False
x,8.887712782818426,False
x,8.81971887546421,False
x,8.734089406794178,False
x,9.118000462262772,False
x,9.170883531735418,False
x,9.144244178476905,False
x,9.238765197999692,False
x,9.3622655849538,False
x,9.309555406376791,False
x,9.483262681781143,False
x,9.56628505456524,False
x,9.500136481537483,False
x,9.495078265486084,False
x,9.49911035359563,False
x,9.515424372338057,False
x,9.508623025229085,False
x,9.453231390765842,False
x,9.459560715460468,False
x,9.421273439042428,False
x,9.431891094493542,False
x,9.435210808903731,False
x,9.494399788907486,False
x,9.496440960900102,False
x,9.489203847719349,False
x,9.517979320519498,False
x,9.559753504500147,False
x,9.571495863302074,False
x,9.555034059345047,False
x,9.532089959642196,False
x,9.553937021208352,False
x,9.608696562283848,False
x,9.608227700336442,False
x,9.54910747161701,False
x,9.598885315551916,False
x,9.583854847009189,False
x,9.580808468475578,False
x,9.61881090224656,False
x,9.58386363844891,False
x,9.548911211071475,False
x,9.558037615777312,False
x,9.554685695763878,False
x,9.231347242678126,False
x,9.26780986134566,False
x,9.329146067038954,False
x,9.26443092156558,False
x,8.968644540107759,False
x,8.976165605663194,False
x,8.907764910603067,False
x,8.62224567879729,False
x,8.69219767347453,False
x,8.654000181025722,False
x,8.613050077670941,False
x,8.598257222825662,False
x,8.65082825183013,False
x,8.562795003228286,False
x,8.516671415806078,False
x,8.53351879672963,False
x,8.571653792057566,False
x,8.452667998584587,False
x,8.479479975657025,False
x,8.47316803353056,False
x,8.34523644936025,False
x,8.472094721152718,False
x,8.497946873318584,False
x,8.377054361238743,False
x,8.378415209337582,False
x,8.742709663832613,False
x,8.62882702290927,False
x,8.574681102069697,False
x,8.681476217828449,False
x,8.977517439754218,False
x,8.798693657714573,False
x,8.778178510394998,False
x,9.145335585640805,False
x,8.888975734340995,False
x,8.866647525068629,False
x,9.45036015106561,False
x,9.42755956326995,False
x,9.230105629871591,False
x,9.266978352509645,False
x,9.368569336574383,False
x,9.171654173761846,False
x,9.108470697399673,False
x,9.286925795391143,False
x,9.23978867738122,False
x,9.081748326241993,False
x,9.116739524981451,False
x,9.120002729352503,False
x,9.007578421353294,False
x,9.014590918813306,False
x,9.026373695981151,False
x,8.806907778058779,False
x,8.805234577896432,False
x,8.930286108669986,False
x,8.711578502501624,False
x,8.627910192594314,False
x,8.761474886203542,False
x,8.617692091386047,False
x,8.680564194984328,False
x,8.662110629151615,False
x,8.614513930283815,False
x,8.208088654258065,False
x,8.314860177798822,False
x,8.295763034064699,False
x,8.273281230550472,False
x,8.297655953449716,False
x,8.290723402449169,False
x,8.270937922369873,False
x,8.321274100626084,False
x,8.19929970729677,True
x,8.187361777910404,True
x,8.15965630122349,True
x,8.20809036803239,True
x,8.174738160739189,True
x,8.193209487505824,True
x,8.359596654087063,True
x,8.626975606909632,True
x,8.552309820306887,True
x,8.363558010056247,True
x,8.671950631681323,True
x,8.615596412467141,True
x,8.516656036350765,True
x,8.846734802809836,False
x,8.833086749214281,False
x,8.848351871298807,False
x,8.854687049534313,False
x,8.863556210036784,False
x,8.66424272021074,True
x,8.739778480980396,True
x,8.942718984984399,False
x,8.928639950531087,False
x,8.9402392203052,False
x,8.908181179709793,False
x,8.897127290793895,False
x,8.91343120494484,False
x,8.98790093131334,False
x,9.220390599326818,False
x,8.923630454635521,False
x,8.983491523513564,False
x,9.205558372185662,False
x,8.908912115588208,False
x,8.70888289128459,True
x,8.976796586210469,False
x,9.150948107531,False
x,8.850578019634574,False
x,8.931202977934355,False
x,9.166530945570106,False
x,8.874631799341872,False
x,8.684213154376382,True
x,8.983174119154318,False
x,9.161131221034848,False
x,8.871195392479851,False
x,8.932484881130156,False
x,9.166278597864816,False
x,8.890752406410373,False
x,8.680655692727884,True
x,8.936161505736333,False
x,8.888219447956642,False
x,8.65119631268764,True
x,8.926705433169252,False
x,8.926708482352142,False
x,8.905350536429967,False
x,9.140987517607812,False
x,9.08233670725602,False
x,8.842254484815223,False
x,9.116606496031498,False
x,9.062265160405149,False
x,8.859129041303087,False
x,8.902880186381154,False
x,9.199271736051516,False
x,9.11567522661142,False
x,8.87653978658687,True
x,9.14310663294704,False
x,9.067760277625611,True
x,8.82118187118991,True
x,8.853334102602817,True
x,9.1143304701858,True
x,9.043078855892457,True
x,8.806263287628175,True
x,9.05894678140352,True
x,9.02010693517782,True
x,8.82738428755718,True
x,9.07630718178438,True
x,9.296399072471909,True
x,9.013242111648362,True
x,9.008628631162946,True
x,8.994542830639567,True
x,8.75662107668992,True
x,8.817990511799689,True
x,9.021515702187358,True
x,9.014481615622202,True
x,9.079296560629048,True
x,9.28300908658167,True
x,9.018564404743625,True
x,8.770657912232558,True
x,9.039860699303684,True
x,9.2720031833469,True
x,8.997125733373656,True
x,9.056111174855191,True
x,9.272336234243175,True
x,9.002848760322662,True
x,8.803901372754897,True
x,8.782544940295764,True
x,9.027414179565085,True
x,8.75722710735383,True
x,8.732335202973912,True
x,8.734026052786135,True
x,8.708443408325628,True
x,8.706967648319713,True
x,8.70296155616358,True
x,8.702588264955857,True
x,8.742440996321804,True
x,8.727966569649007,True
x,8.757596258794994,True
x,8.77836920673817,True
x,8.752713025779313,True
x,8.69132471689515,True
x,8.51828087246622,True
x,8.76192224807303,True
x,8.722716210561817,True
x,8.523018123068864,True
x,8.494555581009267,True
x,8.763192043564503,True
x,8.719725451794968,True
x,8.495992013232923,True
x,8.750019239620658,True
x,8.703380629628292,True
x,8.781041559589346,True
x,8.773610322516761,True
x,9.069616540045503,True
x,9.09219206698423,True
x,9.083054422589631,False
x,9.141489720255736,False
x,8.860971816096463,False
x,8.921344279684726,False
x,9.130061805657409,False
x,9.090807916005922,False
x,9.08634288843939,False
x,9.049281695139106,False
x,9.017427704972532,False
x,8.768515204675333,False
x,8.81336389979671,False
x,9.004745886244661,False
x,9.011935191798766,False
x,9.039946388019978,False
x,9.217096947640464,False
x,9.042306366550836,False
x,9.024161502664889,False
x,9.19050228605528,False
x,9.113077144733303,False
x,8.910259609601392,False
x,9.139130253631496,False
x,9.098700202885803,False
x,8.859435918191476,False
x,8.813467594271836,False
x,9.03170099685853,False
x,8.977268208002243,False
x,8.731603844216117,False
x,8.992064980045981,False
x,8.950064310772593,False
x,8.729564831134015,False
x,8.722270651493886,False
x,8.998281574000856,False
x,8.95452096977878,False
x,8.753041491772851,False
x,9.013000625266072,False
x,8.971847050159505,False
x,8.74786751805562,False
x,8.7413842875238,False
x,8.947952695978142,False
x,8.767008752529224,False
x,8.697668018866107,False
x,8.50777309888326,False
x,8.560694316527261,False
x,8.647801325747961,False
x,8.854996641753452,False
x,8.614446024758248,False
x,8.685086600605562,False
x,8.874471283232278,False
x,8.864665111052899,False
x,8.630245599607559,False
x,8.754341000104906,False
x,8.998591789410659,False
x,8.73878030759118,False
x,9.009342228986815,False
x,9.2233380018289,False
x,8.968124910378046,False
x,8.792770363994329,False
x,9.067335973810682,False
x,9.017541526295942,False
x,8.842662875011408,False
x,9.081297625851072,False
x,9.302476138488482,False
x,9.053936506519626,False
x,8.842964543806392,False
x,9.066469694274137,False
x,9.050824136546062,False
x,9.028923035446612,False
x,9.027540175363251,False
x,9.218716375351232,False
x,8.979982047546189,False
x,9.006742255279896,False
x,9.203636407664336,False
x,8.991301460198558,False
x,9.016037767223766,False
x,9.295299986708748,False
x,9.174911925214586,False
x,8.974842549626759,False
x,9.257996439010606,False
x,8.974779295774365,False
x,8.803441658356164,False
x,9.092951647376378,False
x,9.294788191375956,False
x,9.020274284127904,False
x,9.087182927197617,False
x,9.296729986714478,False
x,9.062879626399823,False
x,8.87744312371111,False
x,9.156306145062194,False
x,9.415339996217076,False
x,9.139061969740164,False
x,9.24720638231366,False
x,9.198750659629187,False
x,8.964619841258937,False
x,8.82672301549227,False
x,9.055141623722896,False
x,9.31421395690128,False
x,9.045035429752431,False
x,9.047534780423929,False
x,9.060476091292914,False
x,8.783985846138108,False
x,8.80707539409057,False
x,8.947593203992255,False
x,8.96198993214334,False
x,8.968646365166126,False
x,8.954940644177345,False
x,8.91400827949968,False
x,8.624061856703396,False
x,8.676054987651073,False
x,8.894367068059095,False
x,8.86951627200619,False
x,8.860269969867966,False
x,8.802507829403005,False
x,8.789545241024207,False
x,8.49026923110882,False
x,8.52882329990147,False
x,8.699302069300666,False
x,8.944716622657776,False
x,8.94042633330206,False
x,8.869118854417053,False
x,8.88774998507538,False
x,8.593304526307758,False
x,8.634548797912744,False
x,8.864921999147315,False
x,8.866637509504384,False
x,8.865108177358177,False
x,8.874709653661249,False
x,8.882843093071278,False
x,8.589575375631334,False
x,8.623588498880492,True
x,8.829840771613721,False
x,8.831730641815847,False
x,8.834123248829327,False
x,8.819434911961121,False
x,8.81253249668054,False
x,8.544086463386767,True
x,8.594277326934224,True
x,8.83456023902563,False
x,8.813687714117073,False
x,8.814700398946036,False
x,9.172580457656604,False
x,9.206632708376736,False
x,8.977434533139094,False
x,9.018599926611468,False
x,9.247235449706778,False
x,9.283731498102076,False
x,9.288273667770085,False
x,9.3497824972773,False
x,9.37898855031264,False
x,9.108995601993213,False
x,9.22282789801363,False
x,9.4819882568733,False
x,9.545264232535455,False
x,9.54894250414553,False
x,9.543964145526354,False
x,9.570356670768318,False
x,9.326629005511355,False
x,9.352853313787662,False
x,9.608755921194588,False
x,9.593957680201427,False
x,9.60016123166598,False
x,9.668651554897671,False
x,9.694770232356436,False
x,9.45956619063558,False
x,9.565324027790952,False
x,9.461781611189206,False
x,9.40922224475288,False
x,9.414406701427351,False
x,9.435640432096111,False
x,9.42125719157154,False
x,9.124717144468674,False
x,9.14571951560343,False
x,9.297408530063509,False
x,9.245393298104068,False
x,9.255525020634945,False
x,9.161146400178875,False
x,9.11305522177602,False
x,8.82540708163486,False
x,8.881181800301974,False
x,9.094423089561268,False
x,9.046745042055008,False
x,9.043719473638212,False
x,9.07637613337999,False
x,8.79180361722003,False
x,8.594522129581119,False
x,8.834721066730554,False
x,8.982166375337048,False
x,8.68950542303572,False
x,8.7396845349878,False
x,8.891120422754256,False
x,8.597943668894443,False
x,8.408939110315941,False
x,8.653344117054218,False
x,8.84724735487414,False
x,8.599643577228102,False
x,8.616744774806367,False
x,8.850391841423708,False
x,8.599392475904137,False
x,8.383720075351054,True
x,8.622741493740907,False
x,8.874638899264076,False
x,8.642318917165673,False
x,8.65177049385725,False
x,8.844136720931713,False
x,8.606416480134625,False
x,8.598924838081254,False
x,8.872618871240418,False
x,8.822257498275933,False
x,8.828827886473471,False
x,8.791436691459802,False
x,8.800782103170409,False
x,8.822637177187959,False
x,8.826770578294019,False
x,8.820789550410126,False
x,8.822248528781731,False
x,8.82852875495476,False
x,8.817612435377937,False
x,8.823107062948596,False
x,8.837506283862336,False
x,8.845969613701703,False
x,8.883259273150763,False
x,8.885215513158604,False
x,8.884337370742633,False
x,8.913903249615991,False
x,8.918029884651984,False
x,8.968232299483535,False
x,8.961567186305071,False
x,8.997798912831604,False
x,9.004911209825089,False
x,9.000263409339535,False
x,8.809266376667445,False
x,8.78088502744864,False
x,9.067485094433849,False
x,9.05873905860113,False
x,9.064646460959436,False
x,9.070105611175869,False
x,8.803631508940583,False
x,8.848904908499462,False
x,9.037652512213118,False
x,9.079984251526744,False
x,9.073769660684716,False
x,9.077313234084132,False
x,9.061254055809654,False
x,8.809707907252873,False
x,8.85223288018595,False
x,9.035040742397204,False
x,9.07054890004924,False
x,9.092067718189956,False
x,9.31446067363379,False
x,9.074219470803252,False
x,8.808884828183427,False
x,9.048879225254222,False
x,9.21548157066901,False
x,8.9605159971958,False
x,9.01719467617782,False
x,9.206777422151635,False
x,8.972784685027072,False
x,8.736184918787004,False
x,8.978642298902688,False
x,9.204662824944716,False
x,8.958665499289552,False
x,8.967074344459439,False
x,9.191027435473726,False
x,8.947205980021836,False
x,8.678842831086373,False
x,8.988340792638057,False
x,9.179451023442896,False
x,8.944889558067027,False
x,9.038333815406512,False
x,9.222283162602883,False
x,8.986815266406262,False
x,8.801894209167084,False
x,9.00135461619216,False
x,8.72644164435107,False
x,8.811596174964723,False
x,8.94476351775524,False
x,8.689904309574287,False
x,8.56976648138852,False
x,8.793924535360826,False
x,9.002991693552808,False
x,8.747182653772716,False
x,8.841218163254648,False
x,8.780409844567362,False
x,8.556454906237892,False
x,8.509160788694262,False
x,8.766649928247622,False
x,8.748764422961933,False
x,8.495989676267932,False
x,8.72151505507062,False
x,8.701413750865544,False
x,8.405659480419526,False
x,8.40576159466118,False
x,8.694299918152211,False
x,8.590403328942042,False
x,8.381988540091196,False
x,8.630048404276028,False
x,8.526905274835416,False
x,8.321857852223747,False
x,8.57011638068953,False
x,8.74276785982506,False
x,8.668395996647616,False
x,8.929737144465442,False
x,8.82607596552859,False
x,8.618982607967087,False
x,8.581191435831194,False
x,8.87814752947269,False
x,8.759447379891908,False
x,8.873922497082217,False
x,9.113222704266962,False
x,8.900072890494416,False
x,8.73853804222056,False
x,8.985700378308408,False
x,9.233932643739069,False
x,8.998788851201331,False
x,9.013232541220308,False
x,9.026151506252628,False
x,8.790180094256321,False
x,8.526174094132095,False
x,8.804134401549602,False
x,9.020604953545574,False
x,8.772001021654281,False
x,8.877700011805526,False
x,9.16531365389207,False
x,8.935096272580305,False
x,8.701144888607658,False
x,8.864705841014146,False
x,8.872117892717004,False
x,8.868555734881715,False
x,8.884140820858574,False
x,8.935448152737354,False
x,8.656092588193633,False
x,8.682476032657348,False
x,8.84867877931567,False
x,8.816952765803304,False
x,8.816494275529093,False
x,8.767767620703458,False
x,8.822472721623093,False
x,8.548107756943732,False
x,8.938870893918386,False
x,9.21984152383823,False
x,9.39191158834108,False
x,9.373813330214071,False
x,9.383906281382927,False
x,9.40942527136847,False
x,9.1479119226161,False
x,9.179927052082933,False
x,9.37126712895873,False
x,9.26404802098038,False
x,9.237190729043949,False
x,9.236109715810043,False
x,9.247080097176967,False
x,8.976054010020718,False
x,9.02290904522796,False
x,9.2871353432519,False
x,9.20572051304234,False
x,9.19273295252336,False
x,9.219081498309896,False
x,9.164129747428182,False
x,8.937541338893606,False
x,9.204569902765355,False
x,9.338883560268636,False
x,9.023937933014183,False
x,9.427427291051512,False
x,9.311071762803085,False
x,8.994617546748813,False
x,8.850940783371431,False
x,9.070746852112288,False
x,9.229416870647036,False
x,8.899137147455642,False
x,8.955785712974507,False
x,9.13968251184382,False
x,8.827536368335998,False
x,9.02512186173488,False
x,9.253023199457598,False
x,9.388764987394618,False
x,9.068771716073243,False
x,9.13024509048304,False
x,9.348907804666784,False
x,9.021946104368066,False
x,8.86137381858834,False
x,9.13082372301454,False
x,9.264184655533455,False
x,9.094897337656548,False
x,9.134860039917877,False
x,9.127797776231985,False
x,8.927151793482313,False
x,9.203941281439874,False
x,9.01078173265017,False
x,8.771857532003898,False
x,8.861563758199996,False
x,9.031285796078649,False
x,8.837046168841034,False
x,8.742641174065792,False
x,8.968511800496325,False
x,8.961308495409089,False
x,8.831905580337942,False
x,9.08544001870814,False
x,8.719523270938124,False
x,8.563282672179652,False
x,8.601261068596452,False
x,8.809492439080802,False
x,8.77459589855184,False
x,8.625122504956675,False
x,8.860893026991087,False
x,8.856555108063196,False
x,8.689291868949262,False
x,8.73209407270057,False
x,8.843798172603508,False
x,8.833183944701046,False
x,8.760605245888767,False
x,8.83572542751279,False
x,8.69579150274963,False
x,8.695918856213176,False
x,8.827263477595608,False
x,8.878288170251466,False
